image_name,batch_label,label_number,label_name,dataset,tain/validation/test
b'tulip_s_001992.png',train,2,flowers,cfar100,train
b'rose_s_000153.png',train,2,flowers,cfar100,train
b'sunflower_s_000006.png',train,2,flowers,cfar100,train
b'poppy_s_000030.png',train,2,flowers,cfar100,train
b'sunflower_s_000726.png',train,2,flowers,cfar100,train
b'tulip_s_000619.png',train,2,flowers,cfar100,train
b'sunflower_s_001021.png',train,2,flowers,cfar100,train
b'rose_s_001333.png',train,2,flowers,cfar100,train
b'sunflower_s_002405.png',train,2,flowers,cfar100,train
b'rose_s_002004.png',train,2,flowers,cfar100,train
b'sunflower_s_001038.png',train,2,flowers,cfar100,train
b'poppy_s_002383.png',train,2,flowers,cfar100,train
b'poppy_s_001723.png',train,2,flowers,cfar100,train
b'sunflower_s_002242.png',train,2,flowers,cfar100,train
b'poppy_s_002378.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_001919.png',train,2,flowers,cfar100,train
b'sunflower_s_000119.png',train,2,flowers,cfar100,train
b'poppy_s_001481.png',train,2,flowers,cfar100,train
b'rosebush_s_001851.png',train,2,flowers,cfar100,train
b'orchid_s_001205.png',train,2,flowers,cfar100,train
b'rose_s_001161.png',train,2,flowers,cfar100,train
b'rose_s_001586.png',train,2,flowers,cfar100,train
b'tulipa_clusiana_s_000007.png',train,2,flowers,cfar100,train
b'sunflower_s_000423.png',train,2,flowers,cfar100,train
b'rose_s_001406.png',train,2,flowers,cfar100,train
b'poppy_s_000346.png',train,2,flowers,cfar100,train
b'sunflower_s_000153.png',train,2,flowers,cfar100,train
b'rose_s_001012.png',train,2,flowers,cfar100,train
b'orchid_s_000208.png',train,2,flowers,cfar100,train
b'sunflower_s_001018.png',train,2,flowers,cfar100,train
b'rosebush_s_001499.png',train,2,flowers,cfar100,train
b'mountain_rose_s_000695.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000237.png',train,2,flowers,cfar100,train
b'sunflower_s_000038.png',train,2,flowers,cfar100,train
b'tulip_s_001529.png',train,2,flowers,cfar100,train
b'poppy_s_000738.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_000405.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_000643.png',train,2,flowers,cfar100,train
b'sunflower_s_000904.png',train,2,flowers,cfar100,train
b'sunflower_s_001044.png',train,2,flowers,cfar100,train
b'poppy_s_001920.png',train,2,flowers,cfar100,train
b'orchid_s_000479.png',train,2,flowers,cfar100,train
b'tulip_s_001777.png',train,2,flowers,cfar100,train
b'orchid_s_001812.png',train,2,flowers,cfar100,train
b'rose_s_001613.png',train,2,flowers,cfar100,train
b'sunflower_s_002060.png',train,2,flowers,cfar100,train
b'mountain_rose_s_000714.png',train,2,flowers,cfar100,train
b'orchid_s_001789.png',train,2,flowers,cfar100,train
b'tulipa_clusiana_s_000177.png',train,2,flowers,cfar100,train
b'tulip_s_001236.png',train,2,flowers,cfar100,train
b'mountain_rose_s_001105.png',train,2,flowers,cfar100,train
b'sunflower_s_002064.png',train,2,flowers,cfar100,train
b'mountain_rose_s_000763.png',train,2,flowers,cfar100,train
b'poppy_s_001738.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_000151.png',train,2,flowers,cfar100,train
b'rose_s_001713.png',train,2,flowers,cfar100,train
b'rose_s_001914.png',train,2,flowers,cfar100,train
b'tulip_s_001297.png',train,2,flowers,cfar100,train
b'tulip_s_001205.png',train,2,flowers,cfar100,train
b'rosebush_s_000980.png',train,2,flowers,cfar100,train
b'mountain_rose_s_000705.png',train,2,flowers,cfar100,train
b'orchid_s_000319.png',train,2,flowers,cfar100,train
b'orchid_s_000433.png',train,2,flowers,cfar100,train
b'sunflower_s_001815.png',train,2,flowers,cfar100,train
b'sunflower_s_001274.png',train,2,flowers,cfar100,train
b'poppy_s_002055.png',train,2,flowers,cfar100,train
b'tulip_s_001522.png',train,2,flowers,cfar100,train
b'orchid_s_000363.png',train,2,flowers,cfar100,train
b'rosebush_s_000769.png',train,2,flowers,cfar100,train
b'tulip_s_001750.png',train,2,flowers,cfar100,train
b'poppy_s_000162.png',train,2,flowers,cfar100,train
b'sunflower_s_001844.png',train,2,flowers,cfar100,train
b'sunflower_s_001914.png',train,2,flowers,cfar100,train
b'rose_s_001036.png',train,2,flowers,cfar100,train
b'orchid_s_001927.png',train,2,flowers,cfar100,train
b'poppy_s_000352.png',train,2,flowers,cfar100,train
b'dwarf_tulip_s_000100.png',train,2,flowers,cfar100,train
b'poppy_s_000014.png',train,2,flowers,cfar100,train
b'orchid_s_001809.png',train,2,flowers,cfar100,train
b'poppy_s_001735.png',train,2,flowers,cfar100,train
b'sunflower_s_000666.png',train,2,flowers,cfar100,train
b'sunflower_s_000580.png',train,2,flowers,cfar100,train
b'rose_s_000610.png',train,2,flowers,cfar100,train
b'sunflower_s_002376.png',train,2,flowers,cfar100,train
b'orchid_s_000268.png',train,2,flowers,cfar100,train
b'poppy_s_001621.png',train,2,flowers,cfar100,train
b'rose_s_000357.png',train,2,flowers,cfar100,train
b'poppy_s_002574.png',train,2,flowers,cfar100,train
b'orchid_s_001603.png',train,2,flowers,cfar100,train
b'poppy_s_002545.png',train,2,flowers,cfar100,train
b'poppy_s_002280.png',train,2,flowers,cfar100,train
b'orchid_s_001551.png',train,2,flowers,cfar100,train
b'orchid_s_001606.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_001033.png',train,2,flowers,cfar100,train
b'tulip_s_000333.png',train,2,flowers,cfar100,train
b'tulip_s_000755.png',train,2,flowers,cfar100,train
b'sunflower_s_001354.png',train,2,flowers,cfar100,train
b'poppy_s_000005.png',train,2,flowers,cfar100,train
b'orchid_s_000682.png',train,2,flowers,cfar100,train
b'poppy_s_002278.png',train,2,flowers,cfar100,train
b'rose_s_002238.png',train,2,flowers,cfar100,train
b'poppy_s_000690.png',train,2,flowers,cfar100,train
b'sunflower_s_001013.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000382.png',train,2,flowers,cfar100,train
b'mountain_rose_s_000911.png',train,2,flowers,cfar100,train
b'orchid_s_001182.png',train,2,flowers,cfar100,train
b'tulip_s_001990.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000327.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000238.png',train,2,flowers,cfar100,train
b'sunflower_s_000166.png',train,2,flowers,cfar100,train
b'sunflower_s_002403.png',train,2,flowers,cfar100,train
b'sunflower_s_002009.png',train,2,flowers,cfar100,train
b'rosebush_s_000204.png',train,2,flowers,cfar100,train
b'sunflower_s_000356.png',train,2,flowers,cfar100,train
b'poppy_s_002770.png',train,2,flowers,cfar100,train
b'rose_s_000177.png',train,2,flowers,cfar100,train
b'poppy_s_000047.png',train,2,flowers,cfar100,train
b'tulip_s_000754.png',train,2,flowers,cfar100,train
b'orchid_s_000886.png',train,2,flowers,cfar100,train
b'sunflower_s_001617.png',train,2,flowers,cfar100,train
b'orchid_s_001842.png',train,2,flowers,cfar100,train
b'mountain_rose_s_000272.png',train,2,flowers,cfar100,train
b'poppy_s_002615.png',train,2,flowers,cfar100,train
b'rosebush_s_001782.png',train,2,flowers,cfar100,train
b'sunflower_s_001403.png',train,2,flowers,cfar100,train
b'tulip_s_001644.png',train,2,flowers,cfar100,train
b'mountain_rose_s_001079.png',train,2,flowers,cfar100,train
b'sunflower_s_001556.png',train,2,flowers,cfar100,train
b'tulip_s_000224.png',train,2,flowers,cfar100,train
b'poppy_s_000914.png',train,2,flowers,cfar100,train
b'sunflower_s_001785.png',train,2,flowers,cfar100,train
b'sunflower_s_001620.png',train,2,flowers,cfar100,train
b'orchid_s_001272.png',train,2,flowers,cfar100,train
b'orchid_s_001824.png',train,2,flowers,cfar100,train
b'rose_s_001987.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000629.png',train,2,flowers,cfar100,train
b'mountain_rose_s_000912.png',train,2,flowers,cfar100,train
b'sunflower_s_000236.png',train,2,flowers,cfar100,train
b'rose_s_000334.png',train,2,flowers,cfar100,train
b'rose_s_000532.png',train,2,flowers,cfar100,train
b'poppy_s_001386.png',train,2,flowers,cfar100,train
b'poppy_s_002434.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000130.png',train,2,flowers,cfar100,train
b'tulip_s_000151.png',train,2,flowers,cfar100,train
b'rose_s_001023.png',train,2,flowers,cfar100,train
b'rose_s_000059.png',train,2,flowers,cfar100,train
b'rosebush_s_000496.png',train,2,flowers,cfar100,train
b'tulip_s_001679.png',train,2,flowers,cfar100,train
b'orchid_s_001599.png',train,2,flowers,cfar100,train
b'tulip_s_001985.png',train,2,flowers,cfar100,train
b'sunflower_s_001129.png',train,2,flowers,cfar100,train
b'sunflower_s_001346.png',train,2,flowers,cfar100,train
b'mountain_rose_s_000924.png',train,2,flowers,cfar100,train
b'orchid_s_000030.png',train,2,flowers,cfar100,train
b'rosebush_s_001191.png',train,2,flowers,cfar100,train
b'mountain_rose_s_000915.png',train,2,flowers,cfar100,train
b'orchid_s_000685.png',train,2,flowers,cfar100,train
b'sunflower_s_000271.png',train,2,flowers,cfar100,train
b'poppy_s_000445.png',train,2,flowers,cfar100,train
b'poppy_s_002408.png',train,2,flowers,cfar100,train
b'rose_s_000185.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000448.png',train,2,flowers,cfar100,train
b'dwarf_tulip_s_000002.png',train,2,flowers,cfar100,train
b'orchid_s_000004.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_000949.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000634.png',train,2,flowers,cfar100,train
b'tulipa_clusiana_s_000266.png',train,2,flowers,cfar100,train
b'poppy_s_001732.png',train,2,flowers,cfar100,train
b'rose_s_001607.png',train,2,flowers,cfar100,train
b'tulipa_clusiana_s_000071.png',train,2,flowers,cfar100,train
b'tulip_s_000183.png',train,2,flowers,cfar100,train
b'sunflower_s_001850.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000376.png',train,2,flowers,cfar100,train
b'sunflower_s_001368.png',train,2,flowers,cfar100,train
b'sunflower_s_002476.png',train,2,flowers,cfar100,train
b'orchid_s_001640.png',train,2,flowers,cfar100,train
b'tulip_s_001167.png',train,2,flowers,cfar100,train
b'sunflower_s_000396.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_000397.png',train,2,flowers,cfar100,train
b'dwarf_tulip_s_000063.png',train,2,flowers,cfar100,train
b'orchid_s_001907.png',train,2,flowers,cfar100,train
b'tulip_s_001806.png',train,2,flowers,cfar100,train
b'tulip_s_001890.png',train,2,flowers,cfar100,train
b'poppy_s_000407.png',train,2,flowers,cfar100,train
b'poppy_s_000860.png',train,2,flowers,cfar100,train
b'orchid_s_001820.png',train,2,flowers,cfar100,train
b'tulip_s_001017.png',train,2,flowers,cfar100,train
b'tulip_s_001420.png',train,2,flowers,cfar100,train
b'tulipa_clusiana_s_000013.png',train,2,flowers,cfar100,train
b'orchid_s_000569.png',train,2,flowers,cfar100,train
b'sunflower_s_001356.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000429.png',train,2,flowers,cfar100,train
b'rosebush_s_001048.png',train,2,flowers,cfar100,train
b'rose_s_000926.png',train,2,flowers,cfar100,train
b'sunflower_s_001780.png',train,2,flowers,cfar100,train
b'dwarf_tulip_s_000022.png',train,2,flowers,cfar100,train
b'tulip_s_001118.png',train,2,flowers,cfar100,train
b'tulipa_clusiana_s_000055.png',train,2,flowers,cfar100,train
b'tulipa_clusiana_s_000194.png',train,2,flowers,cfar100,train
b'sunflower_s_000434.png',train,2,flowers,cfar100,train
b'rose_s_001723.png',train,2,flowers,cfar100,train
b'orchid_s_000473.png',train,2,flowers,cfar100,train
b'tulip_s_002319.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_000091.png',train,2,flowers,cfar100,train
b'tulipa_clusiana_s_000378.png',train,2,flowers,cfar100,train
b'sunflower_s_001954.png',train,2,flowers,cfar100,train
b'sunflower_s_001471.png',train,2,flowers,cfar100,train
b'mountain_rose_s_000795.png',train,2,flowers,cfar100,train
b'orchid_s_001424.png',train,2,flowers,cfar100,train
b'mountain_rose_s_000076.png',train,2,flowers,cfar100,train
b'rosebush_s_001025.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000461.png',train,2,flowers,cfar100,train
b'poppy_s_001671.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_000473.png',train,2,flowers,cfar100,train
b'sunflower_s_000036.png',train,2,flowers,cfar100,train
b'tulip_s_000631.png',train,2,flowers,cfar100,train
b'sunflower_s_001664.png',train,2,flowers,cfar100,train
b'tulip_s_000006.png',train,2,flowers,cfar100,train
b'sunflower_s_000088.png',train,2,flowers,cfar100,train
b'mountain_rose_s_001074.png',train,2,flowers,cfar100,train
b'sunflower_s_001151.png',train,2,flowers,cfar100,train
b'rosebush_s_002351.png',train,2,flowers,cfar100,train
b'sunflower_s_000826.png',train,2,flowers,cfar100,train
b'sunflower_s_002164.png',train,2,flowers,cfar100,train
b'rose_s_000826.png',train,2,flowers,cfar100,train
b'tulip_s_001570.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_000878.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_000915.png',train,2,flowers,cfar100,train
b'sunflower_s_001469.png',train,2,flowers,cfar100,train
b'orchid_s_000130.png',train,2,flowers,cfar100,train
b'sunflower_s_001722.png',train,2,flowers,cfar100,train
b'poppy_s_000142.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000306.png',train,2,flowers,cfar100,train
b'sunflower_s_001782.png',train,2,flowers,cfar100,train
b'tulip_s_000735.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_000684.png',train,2,flowers,cfar100,train
b'orchid_s_001541.png',train,2,flowers,cfar100,train
b'poppy_s_000781.png',train,2,flowers,cfar100,train
b'rose_s_001028.png',train,2,flowers,cfar100,train
b'sunflower_s_002385.png',train,2,flowers,cfar100,train
b'poppy_s_000103.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_001782.png',train,2,flowers,cfar100,train
b'orchid_s_000261.png',train,2,flowers,cfar100,train
b'sunflower_s_001663.png',train,2,flowers,cfar100,train
b'sunflower_s_001665.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000208.png',train,2,flowers,cfar100,train
b'sunflower_s_001103.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_001205.png',train,2,flowers,cfar100,train
b'tulip_s_000751.png',train,2,flowers,cfar100,train
b'sunflower_s_001281.png',train,2,flowers,cfar100,train
b'rose_s_001786.png',train,2,flowers,cfar100,train
b'orchid_s_000343.png',train,2,flowers,cfar100,train
b'poppy_s_000752.png',train,2,flowers,cfar100,train
b'orchid_s_001790.png',train,2,flowers,cfar100,train
b'sunflower_s_000098.png',train,2,flowers,cfar100,train
b'rose_s_001174.png',train,2,flowers,cfar100,train
b'orchid_s_000839.png',train,2,flowers,cfar100,train
b'tulip_s_000144.png',train,2,flowers,cfar100,train
b'orchid_s_001048.png',train,2,flowers,cfar100,train
b'tulipa_clusiana_s_000006.png',train,2,flowers,cfar100,train
b'rose_s_001112.png',train,2,flowers,cfar100,train
b'tulip_s_001978.png',train,2,flowers,cfar100,train
b'poppy_s_000335.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000175.png',train,2,flowers,cfar100,train
b'poppy_s_000097.png',train,2,flowers,cfar100,train
b'orchid_s_001998.png',train,2,flowers,cfar100,train
b'sunflower_s_001184.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_000208.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_001757.png',train,2,flowers,cfar100,train
b'poppy_s_002394.png',train,2,flowers,cfar100,train
b'orchid_s_001677.png',train,2,flowers,cfar100,train
b'sunflower_s_002353.png',train,2,flowers,cfar100,train
b'rose_s_001142.png',train,2,flowers,cfar100,train
b'orchid_s_000619.png',train,2,flowers,cfar100,train
b'tulip_s_001516.png',train,2,flowers,cfar100,train
b'tulip_s_000652.png',train,2,flowers,cfar100,train
b'tulip_s_002205.png',train,2,flowers,cfar100,train
b'poppy_s_000785.png',train,2,flowers,cfar100,train
b'mountain_rose_s_000237.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_000609.png',train,2,flowers,cfar100,train
b'rosebush_s_001277.png',train,2,flowers,cfar100,train
b'orchid_s_001229.png',train,2,flowers,cfar100,train
b'rose_s_001697.png',train,2,flowers,cfar100,train
b'rose_s_001610.png',train,2,flowers,cfar100,train
b'poppy_s_001273.png',train,2,flowers,cfar100,train
b'rosebush_s_000600.png',train,2,flowers,cfar100,train
b'orchid_s_001197.png',train,2,flowers,cfar100,train
b'rose_s_000644.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000286.png',train,2,flowers,cfar100,train
b'tulip_s_000047.png',train,2,flowers,cfar100,train
b'tulip_s_002160.png',train,2,flowers,cfar100,train
b'sunflower_s_000156.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000482.png',train,2,flowers,cfar100,train
b'sunflower_s_000005.png',train,2,flowers,cfar100,train
b'orchid_s_001338.png',train,2,flowers,cfar100,train
b'orchid_s_001385.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000630.png',train,2,flowers,cfar100,train
b'poppy_s_001605.png',train,2,flowers,cfar100,train
b'lady_tulip_s_000611.png',train,2,flowers,cfar100,train
b'rosebush_s_001134.png',train,2,flowers,cfar100,train
b'poppy_s_000309.png',train,2,flowers,cfar100,train
b'orchid_s_000314.png',train,2,flowers,cfar100,train
b'rose_s_001270.png',train,2,flowers,cfar100,train
b'rose_s_001624.png',train,2,flowers,cfar100,train
b'tulip_s_000896.png',train,2,flowers,cfar100,train
b'poppy_s_000897.png',train,2,flowers,cfar100,train
b'tulip_s_001960.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_001915.png',train,2,flowers,cfar100,train
b'orchid_s_000651.png',train,2,flowers,cfar100,train
b'sunflower_s_000433.png',train,2,flowers,cfar100,train
b'poppy_s_002116.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_001436.png',train,2,flowers,cfar100,train
b'poppy_s_000119.png',train,2,flowers,cfar100,train
b'tulip_s_001745.png',train,2,flowers,cfar100,train
b'poppy_s_000221.png',train,2,flowers,cfar100,train
b'orchid_s_001339.png',train,2,flowers,cfar100,train
b'tulipa_clusiana_s_000027.png',train,2,flowers,cfar100,train
b'orchid_s_000123.png',train,2,flowers,cfar100,train
b'tulip_s_001913.png',train,2,flowers,cfar100,train
b'rose_s_001019.png',train,2,flowers,cfar100,train
b'rosebush_s_001980.png',train,2,flowers,cfar100,train
b'butterfly_orchid_s_000947.png',train,2,flowers,cfar100,train
b'tulip_s_001235.png',train,2,flowers,cfar100,train
b'poppy_s_002640.png',train,2,flowers,cfar100,train
b'mountain_rose_s_000070.png',train,2,flowers,cfar100,train
b'orchid_s_001985.png',train,2,flowers,cfar100,train
b'tulip_s_001711.png',train,2,flowers,cfar100,train
